steamid,wave
76561198282964602, 38.50
76561198281545743, 38.50
76561198269036098, 38.50
76561198257837211, 38.50
76561198238534188, 38.50
76561198223072312, 38.50
76561198208306039, 38.50
76561198202104355, 38.50
76561198175418773, 38.50
76561198171813033, 38.50
76561198167110086, 38.50
76561198165711575, 38.50
76561198159351702, 38.50
76561198156309746, 38.50
76561198149541013, 38.50
76561198145406273, 38.50
76561198139549659, 38.50
76561198125273735, 38.50
76561198124678156, 38.50
76561198117219795, 38.50
76561198105051811, 38.50
76561198092793163, 38.50
76561198079927639, 38.50
76561198079500836, 38.50
76561198076870748, 38.50
76561198075109059, 38.50
76561198072863336, 38.50
76561198072855222, 38.50
76561198071568758, 38.50
76561198054993346, 38.50
76561198040405057, 38.50
76561198031759313, 38.50
76561198011757616, 38.50
76561198005671770, 38.50
76561199041938265, 38.48
76561198803045195, 38.48
76561198065614347, 38.48
76561199485525384, 38.48
76561199223169436, 38.48
76561199206658127, 38.48
76561199206584156, 38.48
76561199114840957, 38.48
76561198904079479, 38.48
76561199825505845, 38.48
76561199757021511, 38.48
76561199561007082, 38.48
76561199435603127, 38.48
76561199200042552, 38.48
76561198367458937, 38.48
76561198307640856, 38.48
76561199641771571, 38.48
76561199520771166, 38.48
76561199507788553, 38.48
76561199421169170, 38.48
76561199251220921, 38.48
76561199193933005, 38.48
76561199174768449, 38.48
76561199140941361, 38.48
76561198914700237, 38.48
76561198904330654, 38.48
76561198886591234, 38.48
76561198138883125, 38.48
76561198093135805, 38.48
76561199753902075, 38.47
76561199682238415, 38.47
76561199542123517, 38.47
76561199526243927, 38.47
76561199521638168, 38.47
76561199466041534, 38.47
76561199465444261, 38.47
76561199328011113, 38.47
76561199237015687, 38.47
76561199221048541, 38.47
76561199206950914, 38.47
76561199037092512, 38.47
76561199001187917, 38.47
76561198874936546, 38.47
76561198811422942, 38.47
76561198756509350, 38.47
76561198381940430, 38.47
76561198339846747, 38.47
76561198329384603, 38.47
76561198259156708, 38.47
76561198126855988, 38.47
76561198104175483, 38.47
76561199812112597, 38.47
76561199811584945, 38.47
76561199811477544, 38.47
76561199695652199, 38.47
76561199626043379, 38.47
76561199601391932, 38.47
76561199582143898, 38.47
76561199572425357, 38.47
76561199554220320, 38.47
76561199527073594, 38.47
76561199368495845, 38.47
76561199237870230, 38.47
76561199234899749, 38.47
76561199227903076, 38.47
76561199202974801, 38.47
76561199193150769, 38.47
76561199180016365, 38.47
76561199139418414, 38.47
76561199119372063, 38.47
76561199113331680, 38.47
76561199087216514, 38.47
76561199036792900, 38.47
76561198970999096, 38.47
76561198834321811, 38.47
76561198825776518, 38.47
76561198821494473, 38.47
76561198798244435, 38.47
76561198329017729, 38.47
76561198209974036, 38.47
76561198193933626, 38.47
76561198121785586, 38.47
76561198101991817, 38.47
76561198080131398, 38.47
76561197999238042, 38.47
76561197992701863, 38.47
76561199883222335, 38.47
76561199828933492, 38.47
76561199787737691, 38.47
76561199611784569, 38.47
76561199588796858, 38.47
76561199587698444, 38.47
76561199563560483, 38.47
76561199548095533, 38.47
76561199477415948, 38.47
76561199380570198, 38.47
76561199364918871, 38.47
76561199364250751, 38.47
76561199250183805, 38.47
76561199235483271, 38.47
76561199203146809, 38.47
76561199192069518, 38.47
76561199157251265, 38.47
76561199141058603, 38.47
76561199138628524, 38.47
76561199058601220, 38.47
76561199055057658, 38.47
76561198980551733, 38.47
76561198967965743, 38.47
76561198956719877, 38.47
76561198880173381, 38.47
76561198857548788, 38.47
76561198380035507, 38.47
76561198367509354, 38.47
76561198357042757, 38.47
76561198145690283, 38.47
76561198071515104, 38.47
76561198059356740, 38.47
76561198044090641, 38.47
76561198016441317, 38.47
76561199865352367, 38.46
76561199386964918, 38.46
76561199107484839, 38.46
76561199868838631, 38.46
76561199821982276, 38.46
76561199811572784, 38.46
76561199771624042, 38.46
76561199745850992, 38.46
76561199737136332, 38.46
76561199667596839, 38.46
76561199657112196, 38.46
76561199584972697, 38.46
76561199544923517, 38.46
76561199536792126, 38.46
76561199526926887, 38.46
76561199525821242, 38.46
76561199492398966, 38.46
76561199490074422, 38.46
76561199410025622, 38.46
76561199405620984, 38.46
76561199384397717, 38.46
76561199290708335, 38.46
76561199229617047, 38.46
76561199218807228, 38.46
76561199216697436, 38.46
76561199208216180, 38.46
76561199202002342, 38.46
76561199175855429, 38.46
76561199140925778, 38.46
76561199122328290, 38.46
76561199105888823, 38.46
76561199084922311, 38.46
76561199083080502, 38.46
76561199071668881, 38.46
76561199071152257, 38.46
76561199053427225, 38.46
76561198921855440, 38.46
76561198853927613, 38.46
76561198800926370, 38.46
76561198800015931, 38.46
76561198796170220, 38.46
76561198757431975, 38.46
76561198449707186, 38.46
76561198411361627, 38.46
76561198360954717, 38.46
76561198354526497, 38.46
76561198345595849, 38.46
76561198303550317, 38.46
76561198287899303, 38.46
76561198272095262, 38.46
76561198271909196, 38.46
76561198251736808, 38.46
76561198188240605, 38.46
76561198097724462, 38.46
76561198087718212, 38.46
76561198087467027, 38.46
76561198071524203, 38.46
76561198046486617, 38.46
76561198028411874, 38.46
76561199807493695, 38.46
76561199767093065, 38.46
76561199167688813, 38.46
76561199801379040, 38.45
76561199792029428, 38.45
76561199629522165, 38.45
76561199591751197, 38.45
76561199547695561, 38.45
76561199527024407, 38.45
76561199522135859, 38.45
76561199514913515, 38.45
76561199475715764, 38.45
76561199466510533, 38.45
76561199442226093, 38.45
76561199441525584, 38.45
76561199381070736, 38.45
76561199337842851, 38.45
76561199226335902, 38.45
76561199191685519, 38.45
76561199182866531, 38.45
76561199150140335, 38.45
76561199112918108, 38.45
76561199103589184, 38.45
76561199097838110, 38.45
76561199090107561, 38.45
76561199089038122, 38.45
76561199078980723, 38.45
76561199021309321, 38.45
76561199016454445, 38.45
76561198880258770, 38.45
76561198849762710, 38.45
76561198775350514, 38.45
76561198329678601, 38.45
76561198275285063, 38.45
76561198252505492, 38.45
76561198231997156, 38.45
76561198226680188, 38.45
76561198209663721, 38.45
76561198202404237, 38.45
76561198162991708, 38.45
76561198116350680, 38.45
76561198069442799, 38.45
76561197983618040, 38.45
76561199814002494, 38.45
76561199550524824, 38.45
76561199508046178, 38.45
76561199479800791, 38.45
76561199466236852, 38.45
76561199255755140, 38.45
76561199222943307, 38.45
76561199180566710, 38.45
76561199157515051, 38.45
76561199109116255, 38.45
76561199019843040, 38.45
76561198867671359, 38.45
76561198858024004, 38.45
76561198377633486, 38.45
76561198373666374, 38.45
76561198033209407, 38.45
76561198956850612, 38.45
76561199822087559, 38.44
76561199816628885, 38.44
76561199804158915, 38.44
76561199648844667, 38.44
76561199503059892, 38.44
76561199497663556, 38.44
76561199467187843, 38.44
76561199365901451, 38.44
76561199233736331, 38.44
76561199230001485, 38.44
76561199202283283, 38.44
76561199189979069, 38.44
76561199132439017, 38.44
76561199103698065, 38.44
76561199100773781, 38.44
76561199097596243, 38.44
76561199085511444, 38.44
76561199083127077, 38.44
76561199068159643, 38.44
76561199062020060, 38.44
76561199044543656, 38.44
76561199022580747, 38.44
76561199013180504, 38.44
76561198985869246, 38.44
76561198955739412, 38.44
76561198931147207, 38.44
76561198872822947, 38.44
76561198868494577, 38.44
76561198865406667, 38.44
76561198848278334, 38.44
76561198845190805, 38.44
76561198830047100, 38.44
76561198826057480, 38.44
76561198817812597, 38.44
76561198448134140, 38.44
76561198359616081, 38.44
76561198355146412, 38.44
76561198294053248, 38.44
76561198277940942, 38.44
76561198253934758, 38.44
76561198220416529, 38.44
76561198164340217, 38.44
76561198154613743, 38.44
76561198108168154, 38.44
76561198073587063, 38.44
76561198018234334, 38.44
76561198017279073, 38.44
76561199586812555, 38.44
76561199224065512, 38.44
76561199024553602, 38.44
76561198831698242, 38.44
76561198336022024, 38.44
76561199829442578, 38.44
76561199795499881, 38.44
76561199758246426, 38.44
76561199474814410, 38.44
76561199469017874, 38.44
76561199407557957, 38.44
76561199282071105, 38.44
76561199280763168, 38.44
76561199262569864, 38.44
76561199228244042, 38.44
76561199217760964, 38.44
76561199212643547, 38.44
76561199209618433, 38.44
76561199135194001, 38.44
76561199122855598, 38.44
76561199122123500, 38.44
76561199091217991, 38.44
76561199078125832, 38.44
76561199040555917, 38.44
76561199036995402, 38.44
76561199027131367, 38.44
76561198990831975, 38.44
76561198962339218, 38.44
76561198953273713, 38.44
76561198852322339, 38.44
76561198846879668, 38.44
76561198823584737, 38.44
76561198822109118, 38.44
76561198798428909, 38.44
76561198452445647, 38.44
76561198447475195, 38.44
76561198437552038, 38.44
76561198413362894, 38.44
76561198384167771, 38.44
76561198167406181, 38.44
76561198153858692, 38.44
76561198098232348, 38.44
76561198048384875, 38.44
76561198044638907, 38.44
76561198040385757, 38.44
76561199573211507, 38.43
76561199525745985, 38.43
76561199459493766, 38.43
76561199279438666, 38.43
76561199247094956, 38.43
76561199228994529, 38.43
76561199016913832, 38.43
76561198988669740, 38.43
76561198411084068, 38.43
76561198372341420, 38.43
76561198067415955, 38.43
76561199855795488, 38.43
76561199732339621, 38.43
76561199696341082, 38.43
76561199639276885, 38.43
76561199630816403, 38.43
76561199586107771, 38.43
76561199521665176, 38.43
76561199507196670, 38.43
76561199489999058, 38.43
76561199486067972, 38.43
76561199473325686, 38.43
76561199473232463, 38.43
76561199445573458, 38.43
76561199440557817, 38.43
76561199438911251, 38.43
76561199349452116, 38.43
76561199301056404, 38.43
76561199269205659, 38.43
76561199247343404, 38.43
76561199241605962, 38.43
76561199225305413, 38.43
76561199223042313, 38.43
76561199203544282, 38.43
76561199202213466, 38.43
76561199195275527, 38.43
76561199179969795, 38.43
76561199175265491, 38.43
76561199123324372, 38.43
76561199102661936, 38.43
76561199095065915, 38.43
76561199078846181, 38.43
76561199051454589, 38.43
76561199025357171, 38.43
76561199013428144, 38.43
76561198987929257, 38.43
76561198949165396, 38.43
76561198850031333, 38.43
76561198845713081, 38.43
76561198845150055, 38.43
76561198760587887, 38.43
76561198435174306, 38.43
76561198432737684, 38.43
76561198417758183, 38.43
76561198402073829, 38.43
76561198338670821, 38.43
76561198297002154, 38.43
76561198292565241, 38.43
76561198194655726, 38.43
76561198099032450, 38.43
76561198049636734, 38.43
76561198029678621, 38.43
76561198009894561, 38.43
76561198004570937, 38.43
76561198867892761, 38.42
76561198838946260, 38.42
76561198778273380, 38.42
76561198349445476, 38.42
76561199877641313, 38.42
76561199770893576, 38.42
76561199757774132, 38.42
76561199700425701, 38.42
76561199696731159, 38.42
76561199586865743, 38.42
76561199524931715, 38.42
76561199333750719, 38.42
76561199230136764, 38.42
76561199224792388, 38.42
76561199181917370, 38.42
76561199091970438, 38.42
76561199089414702, 38.42
76561199084484044, 38.42
76561199044347528, 38.42
76561198966295013, 38.42
76561198954148282, 38.42
76561198870657015, 38.42
76561198808099524, 38.42
76561198806704997, 38.42
76561198377401793, 38.42
76561198299799914, 38.42
76561198273240647, 38.42
76561198121562801, 38.42
76561198071742345, 38.42
76561198038207394, 38.42
76561199870472807, 38.42
76561199826519021, 38.42
76561199812405715, 38.42
76561199669323861, 38.42
76561199566265214, 38.42
76561199559705535, 38.42
76561199530035873, 38.42
76561199469634984, 38.42
76561199368920941, 38.42
76561199218351018, 38.42
76561199098838895, 38.42
76561199049920004, 38.42
76561199031079132, 38.42
76561199024176323, 38.42
76561199020160922, 38.42
76561198987184463, 38.42
76561198839957582, 38.42
76561198823356572, 38.42
76561198817985618, 38.42
76561198450830055, 38.42
76561198438267396, 38.42
76561198325985888, 38.42
76561198319737166, 38.42
76561198219031463, 38.42
76561198216649987, 38.42
76561198210342157, 38.42
76561198184376650, 38.42
76561198167040442, 38.42
76561198161044103, 38.42
76561198155430256, 38.42
76561198127626262, 38.42
76561198052378973, 38.42
76561198022784951, 38.42
76561197969382042, 38.42
76561199002584067, 38.41
76561199715043609, 38.41
76561199608973180, 38.41
76561199593010653, 38.41
76561199496395071, 38.41
76561199472291235, 38.41
76561199466285970, 38.41
76561199461869359, 38.41
76561199406027236, 38.41
76561199402574679, 38.41
76561199372349625, 38.41
76561199189280996, 38.41
76561199131074567, 38.41
76561199115774406, 38.41
76561199097846459, 38.41
76561199054493197, 38.41
76561199022860304, 38.41
76561199017450541, 38.41
76561198988964168, 38.41
76561198984571078, 38.41
76561198914222444, 38.41
76561198875197838, 38.41
76561198831870597, 38.41
76561198417502900, 38.41
76561198408489699, 38.41
76561198402359253, 38.41
76561198151475353, 38.41
76561198092460943, 38.41
76561198060010345, 38.41
76561199533275642, 38.41
76561199486992004, 38.41
76561199389413520, 38.41
76561199087639419, 38.41
76561198369255680, 38.41
76561198298424012, 38.41
76561198058977219, 38.41
76561197992673432, 38.41
76561197983237604, 38.41
76561199811826062, 38.41
76561199804233854, 38.41
76561199075762612, 38.41
76561199872935352, 38.40
76561199872801968, 38.40
76561199796238369, 38.40
76561199780196052, 38.40
76561199764918939, 38.40
76561199727397052, 38.40
76561199712265972, 38.40
76561199698968076, 38.40
76561199669637199, 38.40
76561199657178062, 38.40
76561199628237769, 38.40
76561199627956336, 38.40
76561199621709993, 38.40
76561199593796406, 38.40
76561199592731143, 38.40
76561199583198243, 38.40
76561199571911309, 38.40
76561199563020951, 38.40
76561199561871867, 38.40
76561199553622588, 38.40
76561199540953916, 38.40
76561199523247377, 38.40
76561199487578840, 38.40
76561199473833172, 38.40
76561199466238717, 38.40
76561199407730474, 38.40
76561199387621333, 38.40
76561199291185454, 38.40
76561199246523650, 38.40
76561199237511864, 38.40
76561199234325131, 38.40
76561199226819026, 38.40
76561199214138955, 38.40
76561199208060512, 38.40
76561199207091981, 38.40
76561199204341328, 38.40
76561199203578415, 38.40
76561199183780499, 38.40
76561199173933154, 38.40
76561199157857745, 38.40
76561199140721121, 38.40
76561199113191468, 38.40
76561199104316965, 38.40
76561199091568872, 38.40
76561199087262544, 38.40
76561199084421837, 38.40
76561199080446972, 38.40
76561199068546586, 38.40
76561199067550883, 38.40
76561199067259981, 38.40
76561199065356409, 38.40
76561199050839061, 38.40
76561199050696839, 38.40
76561199042422648, 38.40
76561199013119722, 38.40
76561199005230510, 38.40
76561198972789764, 38.40
76561198957256824, 38.40
76561198950892493, 38.40
76561198848399131, 38.40
76561198840716173, 38.40
76561198759094179, 38.40
76561198415633252, 38.40
76561198402129098, 38.40
76561198389936608, 38.40
76561198365641617, 38.40
76561198358615410, 38.40
76561198347517201, 38.40
76561198325743903, 38.40
76561198306767749, 38.40
76561198305446058, 38.40
76561198302498602, 38.40
76561198269023355, 38.40
76561198262966947, 38.40
76561198246512242, 38.40
76561198243900202, 38.40
76561198198347262, 38.40
76561198166891847, 38.40
76561198146405959, 38.40
76561198124301004, 38.40
76561198006522829, 38.40
76561199026804167, 38.39
76561199656503451, 38.39
76561199563073352, 38.39
76561199453958733, 38.39
76561199177506724, 38.39
76561199094392703, 38.39
76561199090959675, 38.39
76561199062767857, 38.39
76561199050790573, 38.39
76561198894347174, 38.39
76561198838258469, 38.39
76561198282106938, 38.39
76561198280021842, 38.39
76561198158812214, 38.39
76561198100022381, 38.39
76561199616999628, 38.39
76561199507266204, 38.39
76561199383091977, 38.39
76561199274874655, 38.39
76561199237170971, 38.39
76561199234391221, 38.39
76561199230917789, 38.39
76561199229959797, 38.39
76561199225268303, 38.39
76561199223030889, 38.39
76561199121142855, 38.39
76561199098850348, 38.39
76561199065562557, 38.39
76561199055120822, 38.39
76561198990533166, 38.39
76561198988642664, 38.39
76561198864068776, 38.39
76561198859560019, 38.39
76561198801534207, 38.39
76561198400690254, 38.39
76561198393531806, 38.39
76561198328666742, 38.39
76561198247574050, 38.39
76561198201939591, 38.39
76561198059819625, 38.39
76561198032100044, 38.39
76561197988081542, 38.39
76561197972756341, 38.39
76561198143942964, 38.39
76561199706736208, 38.38
76561199624487234, 38.38
76561199576474578, 38.38
76561199492591669, 38.38
76561199481176498, 38.38
76561199475238376, 38.38
76561199455484122, 38.38
76561199399699404, 38.38
76561199386036607, 38.38
76561199304698945, 38.38
76561199250363154, 38.38
76561199235013555, 38.38
76561199231196427, 38.38
76561199229607329, 38.38
76561199213713060, 38.38
76561199213687870, 38.38
76561199210382594, 38.38
76561199208840053, 38.38
76561199153051412, 38.38
76561199140678798, 38.38
76561199095040077, 38.38
76561199090197602, 38.38
76561199089404565, 38.38
76561199076261259, 38.38
76561199048148500, 38.38
76561199036479698, 38.38
76561199027286638, 38.38
76561199008002122, 38.38
76561199004843930, 38.38
76561198992461832, 38.38
76561198907135989, 38.38
76561198895057062, 38.38
76561198785400215, 38.38
76561198769708406, 38.38
76561198431532525, 38.38
76561198311204985, 38.38
76561198289355115, 38.38
76561198282911598, 38.38
76561198249227098, 38.38
76561198194119729, 38.38
76561198158541840, 38.38
76561198136416826, 38.38
76561198120286331, 38.38
76561198016504037, 38.38
76561199829247013, 38.38
76561199588842581, 38.38
76561199566149027, 38.38
76561199505498325, 38.38
76561199473380189, 38.38
76561199249406034, 38.38
76561199105553506, 38.38
76561198836433866, 38.38
76561198813136156, 38.38
76561198717246757, 38.38
76561198302400849, 38.38
76561198296669340, 38.38
76561198974401636, 38.38
76561199784257064, 38.38
76561199693796617, 38.38
76561199680922738, 38.38
76561199672378168, 38.38
76561199672182575, 38.38
76561199654398511, 38.38
76561199567542544, 38.38
76561199494461142, 38.38
76561199488241331, 38.38
76561199470147932, 38.38
76561199454154223, 38.38
76561199416110572, 38.38
76561199400114843, 38.38
76561199220897052, 38.38
76561199204132357, 38.38
76561199160965114, 38.38
76561199144429158, 38.38
76561199131641205, 38.38
76561199131147080, 38.38
76561199089748287, 38.38
76561199085299170, 38.38
76561199057367763, 38.38
76561199041890609, 38.38
76561199040100146, 38.38
76561199004079311, 38.38
76561198986611572, 38.38
76561198984218263, 38.38
76561198873436779, 38.38
76561198849481813, 38.38
76561198843290600, 38.38
76561198823368124, 38.38
76561198765561689, 38.38
76561198404372025, 38.38
76561198403784323, 38.38
76561198277622017, 38.38
76561198266986236, 38.38
76561198218500737, 38.38
76561198216242688, 38.38
76561198202870419, 38.38
76561198181726014, 38.38
76561198137079298, 38.38
76561198123066417, 38.38
76561198069603431, 38.38
76561198027872682, 38.38
76561198025229877, 38.38
76561198002062005, 38.38
76561199730804421, 38.37
76561199099197271, 38.37
76561198879726472, 38.37
76561198343823468, 38.37
76561199547228949, 38.37
76561199515518668, 38.37
76561199415587476, 38.37
76561199281338549, 38.37
76561199251391351, 38.37
76561199245296203, 38.37
76561199244289790, 38.37
76561199178038338, 38.37
76561199138745338, 38.37
76561199122017697, 38.37
76561199111559936, 38.37
76561199107984643, 38.37
76561199090765150, 38.37
76561198907316054, 38.37
76561198419275741, 38.37
76561198276952425, 38.37
76561198275764486, 38.37
76561198244617108, 38.37
76561198167261994, 38.37
76561199886548549, 38.36
76561199635465074, 38.36
76561199632316058, 38.36
76561199523419812, 38.36
76561199506984069, 38.36
76561199497113115, 38.36
76561199249845663, 38.36
76561199187320738, 38.36
76561199173040470, 38.36
76561199155673773, 38.36
76561199146948404, 38.36
76561199105339044, 38.36
76561199094184701, 38.36
76561199089975545, 38.36
76561199078905896, 38.36
76561199072504428, 38.36
76561199052888178, 38.36
76561199036776540, 38.36
76561199021759434, 38.36
76561198987288561, 38.36
76561198869788626, 38.36
76561198453093344, 38.36
76561198434199390, 38.36
76561198416695205, 38.36
76561198387976444, 38.36
76561198380003175, 38.36
76561198369324999, 38.36
76561198362936740, 38.36
76561198340324079, 38.36
76561198193325857, 38.36
76561198170078321, 38.36
76561198164129702, 38.36
76561198148249513, 38.36
76561199205860968, 38.36
76561199181101913, 38.36
76561199124875452, 38.36
76561199124327710, 38.36
76561198847145029, 38.36
76561198308366286, 38.36
76561199810660452, 38.36
76561199749033649, 38.36
76561199573112229, 38.36
76561199559363846, 38.36
76561199470574281, 38.36
76561199455036887, 38.36
76561199368229886, 38.36
76561199356982157, 38.36
76561199327861906, 38.36
76561199237017626, 38.36
76561199233445858, 38.36
76561199149515602, 38.36
76561199083866965, 38.36
76561199058267506, 38.36
76561198997191942, 38.36
76561198978329653, 38.36
76561198960565811, 38.36
76561198839815924, 38.36
76561198834527252, 38.36
76561198433126775, 38.36
76561198411943164, 38.36
76561198384180361, 38.36
76561198373394492, 38.36
76561198340232989, 38.36
76561198306159866, 38.36
76561198303162580, 38.36
76561198298200099, 38.36
76561198273551990, 38.36
76561198201044343, 38.36
76561198179639922, 38.36
76561198147775354, 38.36
76561198072284615, 38.36
76561198062191025, 38.36
76561198059353990, 38.36
76561198046829857, 38.36
76561198007621741, 38.36
76561198001049427, 38.36
76561199659964410, 38.35
76561199520731656, 38.35
76561199496416368, 38.35
76561199478002198, 38.35
76561199436346624, 38.35
76561199252738328, 38.35
76561199223476393, 38.35
76561199204144143, 38.35
76561199182207640, 38.35
76561199170983042, 38.35
76561199131351105, 38.35
76561199122488534, 38.35
76561199094973814, 38.35
76561199087695602, 38.35
76561199073631863, 38.35
76561199052628478, 38.35
76561199040224808, 38.35
76561198974035498, 38.35
76561198945461196, 38.35
76561198385758030, 38.35
76561198347766675, 38.35
76561198334812332, 38.35
76561198256948276, 38.35
76561198238437646, 38.35
76561198147315654, 38.35
76561198109207975, 38.35
76561198074868674, 38.35
76561198055523682, 38.35
76561197975525704, 38.35
76561199693498737, 38.35
76561199627298840, 38.35
76561199426520559, 38.35
76561199387639542, 38.35
76561199356993083, 38.35
76561199229818493, 38.35
76561199227402062, 38.35
76561199216709082, 38.35
76561199207446016, 38.35
76561199167242767, 38.35
76561199122684768, 38.35
76561199030996365, 38.35
76561198825235399, 38.35
76561198805543466, 38.35
76561198799312751, 38.35
76561198391833743, 38.35
76561198391592954, 38.35
76561198049901731, 38.35
76561199740084406, 38.35
76561199478631578, 38.35
76561199389367258, 38.35
76561199206637850, 38.35
76561199012472774, 38.35
76561198757435069, 38.35
76561198139112880, 38.35
76561198087323317, 38.35
76561199127101207, 38.35
76561198446398229, 38.34
76561199887022708, 38.33
76561199848151471, 38.33
76561199830252580, 38.33
76561199829846176, 38.33
76561199812152211, 38.33
76561199811248493, 38.33
76561199758819840, 38.33
76561199758704856, 38.33
76561199745643735, 38.33
76561199715778738, 38.33
76561199654301911, 38.33
76561199652656146, 38.33
76561199602245373, 38.33
76561199594826250, 38.33
76561199589887329, 38.33
76561199573216116, 38.33
76561199570502137, 38.33
76561199568998385, 38.33
76561199566109022, 38.33
76561199565603635, 38.33
76561199539718464, 38.33
76561199496947495, 38.33
76561199491043530, 38.33
76561199490774228, 38.33
76561199474628499, 38.33
76561199467294089, 38.33
76561199467082799, 38.33
76561199466537139, 38.33
76561199446240584, 38.33
76561199443302205, 38.33
76561199433635008, 38.33
76561199386708360, 38.33
76561199256459407, 38.33
76561199251875697, 38.33
76561199246960229, 38.33
76561199232782227, 38.33
76561199229899937, 38.33
76561199229556786, 38.33
76561199224046501, 38.33
76561199222523801, 38.33
76561199221038820, 38.33
76561199220092354, 38.33
76561199219800346, 38.33
76561199219708182, 38.33
76561199217875476, 38.33
76561199215047369, 38.33
76561199209335060, 38.33
76561199206967948, 38.33
76561199202061444, 38.33
76561199196192990, 38.33
76561199195286594, 38.33
76561199186924662, 38.33
76561199178449441, 38.33
76561199177153523, 38.33
76561199176205756, 38.33
76561199175454754, 38.33
76561199167599660, 38.33
76561199165363121, 38.33
76561199163504411, 38.33
76561199159458481, 38.33
76561199155223276, 38.33
76561199153800739, 38.33
76561199152762093, 38.33
76561199151672695, 38.33
76561199141250510, 38.33
76561199134757980, 38.33
76561199128959644, 38.33
76561199123952234, 38.33
76561199122719299, 38.33
76561199121977569, 38.33
76561199121533548, 38.33
76561199090739081, 38.33
76561199088428023, 38.33
76561199087883941, 38.33
76561199075478290, 38.33
76561199071261261, 38.33
76561199066536645, 38.33
76561199054577724, 38.33
76561199046629233, 38.33
76561199023467634, 38.33
76561199021356362, 38.33
76561199021343492, 38.33
76561199016236774, 38.33
76561199011570120, 38.33
76561198997059246, 38.33
76561198982090854, 38.33
76561198978771952, 38.33
76561198970221632, 38.33
76561198968042825, 38.33
76561198959504673, 38.33
76561198957167102, 38.33
76561198942935264, 38.33
76561198900908991, 38.33
76561198881858240, 38.33
76561198880454946, 38.33
76561198878529644, 38.33
76561198865268980, 38.33
76561198859939305, 38.33
76561198857131235, 38.33
76561198852209202, 38.33
76561198851974577, 38.33
76561198847463033, 38.33
76561198820740471, 38.33
76561198804867755, 38.33
76561198800039559, 38.33
76561198799635508, 38.33
76561198799252903, 38.33
76561198791760594, 38.33
76561198448901577, 38.33
76561198444927878, 38.33
76561198425171883, 38.33
76561198414862512, 38.33
76561198396534281, 38.33
76561198357636129, 38.33
76561198355417294, 38.33
76561198346852191, 38.33
76561198341413621, 38.33
76561198317087268, 38.33
76561198314252081, 38.33
76561198291544783, 38.33
76561198291250489, 38.33
76561198276993756, 38.33
76561198271711591, 38.33
76561198247237286, 38.33
76561198241794634, 38.33
76561198218449720, 38.33
76561198204246959, 38.33
76561198190517450, 38.33
76561198169162953, 38.33
76561198163676886, 38.33
76561198154819242, 38.33
76561198149457893, 38.33
76561198146227712, 38.33
76561198129789322, 38.33
76561198111276112, 38.33
76561198107882998, 38.33
76561198096167925, 38.33
76561198072039599, 38.33
76561198031611806, 38.33
76561198031440763, 38.33
76561198028727213, 38.33
76561198022222939, 38.33
76561198021859003, 38.33
76561197994759419, 38.33
76561197991805286, 38.33
76561197964319898, 38.33
76561197960679868, 38.33
76561199818908005, 38.32
76561199654604937, 38.32
76561199598164338, 38.32
76561199379400836, 38.32
76561199003583507, 38.32
76561199794233616, 38.32
76561199728049152, 38.32
76561199273386314, 38.32
76561199208758825, 38.32
76561199179447469, 38.32
76561199080599578, 38.32
76561198982989583, 38.32
76561198868146521, 38.32
76561198274717770, 38.32
76561199864892846, 38.31
76561199798212124, 38.31
76561199638587584, 38.31
76561199588113383, 38.31
76561199531026768, 38.31
76561199524536979, 38.31
76561199164483259, 38.31
76561199131701564, 38.31
76561199097552987, 38.31
76561199087255367, 38.31
76561198936809772, 38.31
76561198402640904, 38.31
76561198296367879, 38.31
76561198249480764, 38.31
76561198192838411, 38.31
76561197982128017, 38.31
76561199836746867, 38.31
76561199830987210, 38.31
76561199699312334, 38.31
76561199570443786, 38.31
76561199536296851, 38.31
76561199529549566, 38.31
76561199475480876, 38.31
76561199468038091, 38.31
76561199446692909, 38.31
76561199387697700, 38.31
76561199278183612, 38.31
76561199257178960, 38.31
76561199230079112, 38.31
76561199226983556, 38.31
76561199225773489, 38.31
76561199215237574, 38.31
76561199203778042, 38.31
76561199163977805, 38.31
76561199163370858, 38.31
76561199158234878, 38.31
76561199148837271, 38.31
76561199143890572, 38.31
76561199136674646, 38.31
76561199132627043, 38.31
76561199121574394, 38.31
76561199107343739, 38.31
76561199081333833, 38.31
76561199079637666, 38.31
76561199078559004, 38.31
76561199075498973, 38.31
76561199064836898, 38.31
76561199060487157, 38.31
76561199056797267, 38.31
76561199046410002, 38.31
76561199026049640, 38.31
76561199012987549, 38.31
76561199000354226, 38.31
76561198953190184, 38.31
76561198881490961, 38.31
76561198867842397, 38.31
76561198853750590, 38.31
76561198827905220, 38.31
76561198821706977, 38.31
76561198422116833, 38.31
76561198391410792, 38.31
76561198197662035, 38.31
76561198159636645, 38.31
76561198136114963, 38.31
76561198119171488, 38.31
76561197997550199, 38.31
76561199811483678, 38.31
76561199761594585, 38.31
76561199626274589, 38.31
76561199621768425, 38.31
76561199611704376, 38.31
76561199541177654, 38.31
76561199523394846, 38.31
76561199471559297, 38.31
76561199210352037, 38.31
76561199200098786, 38.31
76561199179361424, 38.31
76561199117644238, 38.31
76561199109365225, 38.31
76561199096407654, 38.31
76561199094948396, 38.31
76561199091291320, 38.31
76561199060212481, 38.31
76561198992338962, 38.31
76561198966945085, 38.31
76561198899351200, 38.31
76561198880635591, 38.31
