steamid,wave
76561199801403666, 113.96
76561199215110493, 113.88
76561198336383526, 113.86
76561198980830495, 113.86
76561198374117058, 113.78
76561199214051994, 113.64
76561198906541568, 113.50
76561198976720521, 113.41
76561199110755895, 113.32
76561199115395913, 113.03
76561199684679883, 113.00
76561199203997583, 112.98
76561198105341367, 112.93
76561199433457971, 112.91
76561198172233339, 112.91
76561199211212861, 112.89
76561198162477198, 112.88
76561198324079310, 112.87
76561198333011814, 112.81
76561199680136644, 112.80
76561199788053881, 112.65
76561198275510727, 112.63
76561198388859025, 112.54
76561198826442415, 112.51
76561199141129702, 112.42
76561198385337652, 112.35
76561199261648051, 112.18
76561199223770272, 112.17
76561198844686661, 112.11
76561199248174462, 112.00
76561199811074555, 112.00
76561199195470594, 112.00
76561197991533903, 112.00
76561198841796135, 111.92
76561199629877543, 111.78
76561198078741717, 111.76
76561199141013253, 111.55
76561199015151543, 111.50
76561198749112739, 111.35
76561198017520724, 111.29
76561198073376693, 111.27
76561198445792397, 111.17
76561198331884798, 110.92
76561199525618754, 110.91
76561199696336856, 110.88
76561199742072405, 110.82
76561199517690745, 110.81
76561199630428569, 110.70
76561199528622509, 110.63
76561199126920527, 110.61
76561199579853318, 110.56
76561199015813253, 110.46
76561198346846565, 110.41
76561198385035300, 110.26
76561199415461168, 110.09
76561199520753189, 110.08
76561199788933094, 109.98
76561198415253453, 109.98
76561199352190808, 109.89
76561198985418044, 109.74
76561199081774710, 109.69
76561198114723182, 109.68
76561199477253441, 109.56
76561199081687962, 109.54
76561198439880625, 109.31
76561198369893875, 109.21
76561199071976441, 109.00
76561198342062970, 108.93
76561198408012152, 108.76
76561199826314525, 108.72
76561199109747016, 108.71
76561198159937193, 108.68
76561199202577351, 108.55
76561198931547705, 108.54
76561198143223810, 108.53
76561198272279295, 108.28
76561198444052589, 108.28
76561198877267540, 108.18
76561198228880564, 108.13
76561199636099079, 108.11
76561199468610674, 107.98
76561199012839064, 107.87
76561198973900464, 107.79
76561198160547787, 107.74
76561198234372736, 107.66
76561199042889664, 107.63
76561198872501684, 107.62
76561198089481310, 107.54
76561198843439402, 107.40
76561199551033279, 107.39
76561199635484497, 107.35
76561199498831674, 107.31
76561199084501225, 107.25
76561198188479149, 107.12
76561199014213397, 106.96
76561198967655776, 106.94
76561199172573223, 106.94
76561199476540076, 106.85
76561199151940529, 106.80
76561199069252732, 106.72
76561199566981218, 106.69
76561198321869056, 106.67
76561199271718794, 106.58
